"id","market_relations","non_market_relations","fixer"
"766",0,0,0.128
"767",0,0,0
"768",0,0,0.242424242424242
"769",0.043956043956044,0,0
"77",0,0,0.123456790123457
"770",0,0,0
"771",0.0285714285714286,0,0.407142857142857
"772",0.0373831775700935,0.0373831775700935,0.373831775700935
"773",0.171428571428571,0.171428571428571,0.171428571428571
"774",0,0,0.507042253521127
"775",0,0,0
"776",0.0793650793650794,0,0.301587301587302
"777",0,0,0.137931034482759
"778",0,0,0.0707964601769911
"779",0,0.043956043956044,0.0659340659340659
"78",0,0,0
"780",0,0,0
"781",0,0,0
"782",0.0843373493975904,0,0.216867469879518
"783",0.0222222222222222,0,0.222222222222222
"784",0,0,0
"785",0,0,0
"786",0,0,0.0465116279069767
"787",0.0425531914893617,0,0.0851063829787234
"788",0.144,0,0
"789",0,0,0
"79",0,0,0.072
"790",0,0,0.24
"791",0,0,0.0746268656716418
"792",0,0,0.220588235294118
"793",0,0,0.0833333333333333
"794",0,0,0.0645161290322581
"795",0.2,0,0.115384615384615
"796",0,0,0.0806451612903226
"797",0,0.0704225352112676,0.0704225352112676
"798",0.0952380952380952,0,0.206349206349206
"799",0.0305343511450382,0,0.549618320610687
"8",0.0549450549450549,0,0.104395604395604
"80",0,0,0.235714285714286
"800",0,0,0
"801",0,0,0.275
"802",0,0,0.254901960784314
"803",0.489795918367347,0,0.724489795918367
"804",0.0451127819548872,0,0.142857142857143
"805",0,0,0.11214953271028
"806",0,0,0.116788321167883
"807",0.043010752688172,0,0
"808",0,0,0.575539568345324
"809",0,0,0.302197802197802
"81",0,0,0.23841059602649
"810",0,0,0.157894736842105
"811",0.0225563909774436,0,0
"812",0.05,0,0.125
"813",0.0814814814814815,0,0.2
"814",0,0,0
"815",0,0,0.268292682926829
"816",0,0,0.330645161290323
"817",0.12037037037037,0.111111111111111,0
"818",0,0,0
"819",0,0,0.128205128205128
"82",0.172413793103448,0,0.275862068965517
"820",0,0,0.223880597014925
"821",0.158730158730159,0,0.19047619047619
"822",0,0,0
"823",0.0176991150442478,0,0.0619469026548673
"824",0,0,0.102941176470588
"825",0,0,0.0317460317460317
"826",0,0,0
"827",0,0,0.236842105263158
"828",0.25,0,0
"829",0.0206185567010309,0,0.11340206185567
"83",0.0970873786407767,0,0.194174757281553
"830",0.205357142857143,0.142857142857143,0.223214285714286
"831",0,0,0
"832",0,0.1328125,0.046875
"833",0.046875,0,0.140625
"834",0.0529801324503311,0,0.0397350993377483
"835",0.0287769784172662,0,0.201438848920863
"836",0,0,0.306930693069307
"837",0,0,0
"838",0,0,0.0625
"839",0,0,0
"84",0,0,0
"840",0,0,0
"841",0,0,0.295302013422819
"842",0,0,0
"843",0.05,0,0.06
"844",0,0,0.364963503649635
"845",0.196531791907514,0,0.317919075144509
"846",0.1375,0,0
"847",0,0,0
"848",0,0,0.0341880341880342
"849",0.0256410256410256,0,0.435897435897436
"85",0,0,0
"850",0.186046511627907,0,0.263565891472868
"851",0,0.121212121212121,0.151515151515152
"852",0.137931034482759,0.137931034482759,0.193103448275862
"853",0.317829457364341,0,0.286821705426357
"854",0,0,0
"855",0,0,0.121739130434783
"856",0.069620253164557,0,0.310126582278481
"857",0,0,0.169811320754717
"858",0.0540540540540541,0,0
"859",0,0,0.0631578947368421
"86",0,0,0.320224719101124
"860",0.0451977401129944,0.0451977401129944,0.412429378531073
"861",0,0,0
"862",0,0,0
"863",0.0444444444444444,0,0.0888888888888889
"864",0,0,0.357142857142857
"865",0,0,0
"866",0,0,0
"867",0,0,0
"868",0,0.0707964601769911,0
"869",0.285714285714286,0,0
"87",0.121212121212121,0,0
"870",0,0,0.0693069306930693
"871",0,0.0902255639097744,0.0300751879699248
"872",0,0,0.291666666666667
"873",0,0,0
"874",0,0,0.111940298507463
"875",0,0,0.1875
"876",0,0,0.451612903225806
"877",0,0,0.188034188034188
"878",0.087719298245614,0,0.289473684210526
"879",0,0,0.222222222222222
"88",0,0,0.191780821917808
"880",0,0,0
"881",0.156862745098039,0.156862745098039,0.509803921568627
"882",0,0,0
"883",0,0,0
"884",0,0,0
"885",0,0,0.148760330578512
"886",0,0,0.0666666666666667
"887",0.0253164556962025,0,0.0886075949367089
"888",0.130081300813008,0,0.0894308943089431
"889",0,0,0
"89",0,0,0.104651162790698
"890",0,0,0
"891",0,0,0.0344827586206897
"892",0,0,0.0384615384615385
"893",0,0,0.0133333333333333
"894",0,0,0.0677966101694915
"895",0,0,0.192771084337349
"896",0.0504201680672269,0,0.168067226890756
"897",0.0862068965517241,0,0.0948275862068965
"898",0,0.0447761194029851,0.552238805970149
"899",0.0806451612903226,0,0.268817204301075
"9",0.0763358778625954,0.0763358778625954,0.16793893129771
"90",0,0,0
"900",0.0294117647058824,0,0.330882352941176
"901",0.164948453608247,0,0.103092783505155
"902",0,0,0.237410071942446
"903",0,0,0
"904",0.0449438202247191,0.112359550561798,0.0786516853932584
"905",0.0714285714285714,0,0.0476190476190476
"906",0,0.337209302325581,0.453488372093023
"907",0,0,0.124031007751938
"908",0,0,0
"909",0,0,0
"91",0,0,0.203125
"910",0,0,0
"911",0.141791044776119,0,0.223880597014925
"912",0,0,0.0869565217391304
"913",0,0,0
"914",0,0,0
"915",0.129032258064516,0,0
"916",0,0,0
"917",0,0,0.08
"918",0.0843373493975904,0.0843373493975904,0.536144578313253
"919",0,0,0.339622641509434
"92",0,0,0.0660377358490566
"920",0.173913043478261,0,0.295652173913043
"921",0.171428571428571,0,0.0761904761904762
"922",0.0458015267175573,0,0.0458015267175573
"923",0,0.0388349514563107,0.106796116504854
"924",0.315789473684211,0,0
"925",0,0,0.00854700854700855
"926",0.0816326530612245,0,0
"927",0.0214285714285714,0,0.392857142857143
"928",0,0,0.166666666666667
"929",0.105263157894737,0,0.315789473684211
"93",0,0,0
"930",0,0,0.115702479338843
"931",0.0588235294117647,0,0
"932",0.307692307692308,0,0.41025641025641
"933",0,0,0
"934",0,0,0
"935",0,0,0.0932203389830508
"936",0,0,0.245398773006135
"937",0,0,0.0634920634920635
"938",0,0,0.17910447761194
"939",0,0,0
"94",0,0,0.198275862068966
"940",0,0,0
"941",0,0,0.0990990990990991
"942",0.206896551724138,0,0.158620689655172
"943",0,0,0.166666666666667
"944",0,0,0.144144144144144
"945",0,0,0
"946",0,0,0.208791208791209
"947",0,0,0.351190476190476
"948",0,0,0
"949",0,0.147540983606557,0.229508196721311
"95",0.492957746478873,0.492957746478873,0.545774647887324
"950",0,0,0.0307692307692308
"951",0,0,0
"952",0.135416666666667,0,0
"953",0,0,0
"954",0,0,0.0816326530612245
"955",0.105263157894737,0.105263157894737,0.105263157894737
"956",0,0,0
"957",0.0828025477707006,0,0.21656050955414
"958",0,0,0
"959",0.0516129032258065,0.0258064516129032,0.180645161290323
"96",0,0,0.191780821917808
"960",0.0485436893203883,0,0.116504854368932
"961",0,0,0
"962",0,0,0.181818181818182
"963",0.037037037037037,0,0.203703703703704
"964",0.112359550561798,0,0
"965",0.128440366972477,0.128440366972477,0.229357798165138
"966",0,0,0.0567375886524823
"967",0,0,0.133333333333333
"968",0,0,0.174242424242424
"969",0,0,0
"97",0,0,0.120689655172414
"970",0,0,0.227272727272727
"971",0.183206106870229,0,0.183206106870229
"972",0,0,0.39622641509434
"973",0,0,0
"974",0.50185873605948,0,0.0892193308550186
"975",0,0.0574712643678161,0.114942528735632
"976",0,0.0902255639097744,0.451127819548872
"977",0.0378787878787879,0,0.0303030303030303
"978",0.358381502890173,0,0.242774566473988
"979",0,0,0.142857142857143
"98",0,0,0.293333333333333
"980",0,0,0.0975609756097561
"981",0,0,0.465753424657534
"982",0,0,0.0588235294117647
"983",0,0,0.117647058823529
"984",0.0689655172413793,0,0.367816091954023
"985",0,0,0
"986",0,0,0.15
"987",0,0,0.0795454545454545
"988",0,0,0.552941176470588
"989",0.142857142857143,0,0.119047619047619
"99",0.0845070422535211,0,0.338028169014085
"990",0.288659793814433,0.0412371134020619,0
"991",0,0,0.309278350515464
"992",0.0761904761904762,0,0.352380952380952
"993",0,0,0
"994",0.0363636363636364,0,0.1
"995",0.0909090909090909,0,0.0202020202020202
"996",0.0921052631578947,0,0.381578947368421
"997",0.0610687022900763,0,0.0305343511450382
"998",0,0,0.654761904761905
"999",0,0,0.277372262773723
