id,style0,style1
859,1.0763952515418652e-18,1.0
860,1.2914189991828942e-17,1.0
861,1.0532692938367284e-26,1.0
862,1.7118727673787147e-24,1.0
863,1.0,5.867188488357715e-17
864,1.9167209066615194e-18,1.0
865,0.9999998428365868,1.57163413046735e-07
866,0.0,1.0
867,6.303671774951238e-12,0.9999999999936964
868,0.007078589520446574,0.9929214104795536
869,1.7815515647179393e-15,0.9999999999999982
870,1.0,0.0
871,0.0,1.0
872,2.7371376479055145e-15,0.9999999999999972
873,0.9999999999906429,9.35701405672657e-12
874,7.292348514726117e-28,1.0
875,8.608761916981687e-20,1.0
876,0.0,1.0
877,2.3697521005319275e-25,1.0
878,2.922026336796547e-15,0.9999999999999972
879,0.9764265894174244,0.023573410582575654
880,4.0799397288865414e-05,0.999959200602711
881,0.9999090773457824,9.092265421757011e-05
882,1.6378478906298555e-19,1.0
883,0.9999945740936887,5.425906311186518e-06
884,3.904841237844117e-05,0.9999609515876215
885,0.0,1.0
886,0.0,1.0
887,5.379671893235949e-34,1.0
888,1.1155668295230585e-09,0.9999999988844332
889,1.0,4.853706128615551e-38
890,3.367045171624645e-10,0.9999999996632956
891,0.9999999935778624,6.422137397533829e-09
892,1.0827130645828994e-19,1.0
893,8.673706872633277e-12,0.9999999999913264
894,1.534561992039397e-08,0.99999998465438
895,1.0,4.6792771764598235e-18
896,9.362075293584828e-46,1.0
897,4.542722962386812e-16,0.9999999999999996
898,1.0,0.0
899,1.0,0.0
900,1.0,0.0
901,1.779513909525455e-19,1.0
902,1.0,6.500569407701568e-38
903,3.1384116212502686e-25,1.0
904,6.642493275755256e-14,0.9999999999999336
905,7.079300913824174e-21,1.0
906,5.542225315409797e-12,0.9999999999944578
907,2.607957688592515e-13,0.9999999999997392
908,5.331579563202006e-21,1.0
909,2.0256277260783315e-29,1.0
910,0.0,1.0
911,2.1238676747311413e-23,1.0
912,3.8572746072613344e-07,0.9999996142725394
913,0.9999999997023029,2.9769696833705746e-10
914,1.0,2.2602294417123785e-26
915,0.0046002727182654175,0.9953997272817346
916,1.0,0.0
917,0.0,1.0
918,1.0,3.974060951847066e-31
919,0.9999999999999982,1.830017381969092e-15
920,0.0,1.0
921,0.0,1.0
922,1.8901264503028182e-27,1.0
923,0.0,1.0
924,1.0,0.0
925,3.421530464881534e-14,0.9999999999999658
926,0.0,1.0
927,1.0,1.4797743814787096e-35
928,3.2346246667916266e-09,0.9999999967653754
929,1.0,0.0
930,6.805009788915375e-51,1.0
931,0.0,1.0
932,1.0,0.0
933,1.2835053717051037e-14,0.9999999999999872
934,0.0,1.0
935,0.0,1.0
936,1.0,1.0349556113524e-22
937,1.0,0.0
938,3.1188523330640888e-18,1.0
939,1.0,0.0
940,2.459124992068505e-10,0.9999999997540876
941,3.223224159872121e-20,1.0
942,1.4249013132404227e-05,0.9999857509868676
943,3.56060114383745e-08,0.9999999643939884
944,1.0551337305133287e-10,0.9999999998944866
945,1.0,0.0
946,3.353447047004948e-05,0.9999664655295301
947,0.0,1.0
948,0.0,1.0
949,2.3103968857254035e-13,0.9999999999997689
950,0.0,1.0
951,0.9999999999534944,4.650544038359022e-11
952,2.1998938858319044e-18,1.0
953,0.0,1.0
954,1.6297262376289938e-10,0.9999999998370276
955,1.0,0.0
956,1.0,0.0
957,0.9999216925679428,7.830743205703351e-05
958,1.6655210397425423e-36,1.0
959,1.0,1.4463655400729884e-18
960,0.9980423269150276,0.001957673084972392
961,7.733654648515445e-32,1.0
962,0.9999998643812159,1.3561878403446273e-07
963,0.9999999999999902,9.825778861455947e-15
964,0.056947746893830725,0.9430522531061694
965,1.0,0.0
966,0.0,1.0
967,1.0,4.044445731425873e-53
968,3.178732480558397e-10,0.9999999996821268
969,2.8045441951749135e-08,0.999999971954558
970,0.0,1.0
971,0.0,1.0
972,0.0,1.0
973,5.1709244384106854e-11,0.9999999999482908
974,0.0,1.0
975,0.0,1.0
976,0.0,1.0
977,0.9999999713179394,2.8682060492861427e-08
978,2.915415607013389e-35,1.0
979,1.0,4.933509600892695e-25
980,0.06881159072949683,0.9311884092705032
981,1.0,1.966298032925469e-32
982,1.0,0.0
983,1.69151098299613e-13,0.9999999999998308
984,0.9999999999999998,1.6783321299879162e-16
985,0.0,1.0
986,4.200284457252791e-13,0.99999999999958
987,1.0,4.559409186958911e-22
988,3.2935854332043074e-08,0.9999999670641456
989,0.0003565153806722912,0.9996434846193276
990,0.0,1.0
991,1.0,0.0
992,8.35323876236078e-05,0.9999164676123764
993,5.197363510449024e-07,0.999999480263649
994,0.0,1.0
995,0.9999999999817156,1.8284554140371573e-11
996,0.9999999999999992,6.648104945499138e-16
997,1.0,6.688624981891057e-24
998,1.0,1.0843293290389868e-19
999,1.0,0.0
1000,5.968710201938368e-14,0.9999999999999404
1001,0.0,1.0
1002,5.593845301214674e-07,0.9999994406154696
1003,1.9183612391159263e-07,0.9999998081638759
1004,8.956695741413805e-07,0.999999104330426
1005,0.9999999999999512,4.89161955171915e-14
1006,0.9999999999999696,3.050144070999332e-14
1007,0.999999992509886,7.490114116274105e-09
1008,3.38047801268489e-08,0.99999996619522
1009,3.930999281618981e-17,1.0
1010,0.9998849724310441,0.00011502756895592395
1011,1.0,0.0
1012,0.0,1.0
1013,1.0,0.0
1014,0.0,1.0
1015,1.0,1.4601326626355346e-22
1016,0.0,1.0
1017,1.0,0.0
1018,1.0,0.0
1019,1.9256433449491004e-16,0.9999999999999998
1020,1.0,1.3479148425108324e-24
1021,1.730155146374178e-09,0.9999999982698448
1022,1.0,6.936763843054883e-18
1023,0.0,1.0
1024,0.0,1.0
1025,9.285213348093257e-12,0.9999999999907148
1026,5.96842924673851e-26,1.0
1027,7.878410065153059e-06,0.9999921215899348
1028,0.0,1.0
1029,1.0,1.4354581476966467e-79
1030,0.0,1.0
1031,0.9999999967666222,3.233377829146131e-09
1032,0.0,1.0
1033,0.0030498698769398647,0.99695013012306
1034,1.0,0.0
1035,1.0,8.905558225285376e-78
1036,0.97415786311726,0.02584213688273995
1037,0.0,1.0
1038,1.0,0.0
1039,0.9999980085621972,1.9914378027627915e-06
1040,0.0,1.0
1041,0.00012415476066974214,0.9998758452393304
1042,1.0,2.831095482262783e-20
1043,1.0907981456286054e-07,0.9999998909201854
1044,0.96360490889541,0.03639509110458988
1045,9.69271013368144e-15,0.9999999999999902
1046,3.9032577018747925e-14,0.9999999999999608
1047,0.0,1.0
1048,1.953531414546211e-23,1.0
1049,0.999999577903284,4.220967161734222e-07
1050,9.388694443404586e-54,1.0
1051,1.0,0.0
1052,0.0,1.0
1053,1.0,3.136704113066213e-32
1054,5.109691940599103e-25,1.0
1055,1.0,2.4428451070140678e-31
1056,1.0723902040295623e-25,1.0
1057,1.0,1.0460237822351551e-31
1058,9.671856051201145e-11,0.9999999999032814
1059,8.632356678615641e-07,0.9999991367643322
1060,1.8070071652331533e-29,1.0
1061,6.084818290468548e-23,1.0
1062,7.028330888689408e-15,0.9999999999999928
1063,0.9836997875084968,0.016300212491503315
1064,2.1693474412303245e-14,0.9999999999999782
1065,1.0,2.0827783304704714e-51
1066,1.2889355523955349e-32,1.0
1067,8.728706393808324e-09,0.9999999912712936
1068,1.0,3.7709602520091236e-91
1069,1.9654141161599006e-21,1.0
1070,9.972329381780169e-31,1.0
1071,0.030231007702460018,0.96976899229754
1072,0.0,1.0
1073,1.921556687853535e-13,0.999999999999808
1074,0.0,1.0
1075,1.0,0.0
1076,0.9999999999241748,7.582513582543401e-11
1077,0.0067281523895533785,0.9932718476104466
1078,0.0017331036961344968,0.9982668963038654
1079,0.0,1.0
1080,5.502796074343332e-12,0.9999999999944972
1081,1.855154598722005e-49,1.0
1082,1.0,0.0
1083,2.386672621500461e-17,1.0
1084,0.9999494030088812,5.059699111872194e-05
1085,0.9998127495026042,0.0001872504973957369
1086,1.0,5.133376610788396e-18
1087,1.0,0.0
1088,3.350238525474949e-35,1.0
1089,0.0,1.0
1090,0.9999998539050444,1.4609495540818188e-07
1091,0.0004438397802658272,0.999556160219734
1092,0.0006547386189380728,0.999345261381062
1093,1.0,2.6844160531806247e-26
1094,0.0,1.0
1095,0.007102784449715769,0.992897215550284
1096,1.2356247765466764e-17,1.0
1097,0.0,1.0
1098,4.32509409549244e-11,0.999999999956749
1099,9.509537298317652e-06,0.9999904904627016
1100,0.9999944007619724,5.5992380277222e-06
1101,1.0,7.605039352160403e-39
1102,1.0,0.0
1103,1.0,5.983199607170483e-72
1104,6.892971532611407e-17,1.0
1105,1.0,2.0063604027509374e-19
1106,0.9999999999999996,4.130339185569233e-16
1107,1.0,0.0
1108,0.006411626444451905,0.9935883735555482
1109,1.0,0.0
1110,2.9437442003207186e-17,1.0
1111,3.3463674324398828e-09,0.9999999966536326
1112,1.0,1.895663888922816e-18
1113,0.0,1.0
1114,0.06116805274518621,0.938831947254814
